139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,117,118,139,139,139,139,139,139,139,139,139,139,117,118,139
139,117,118,139,139,139,139,139,139,139,139,139,139,117,118,139
139,117,118,139,139,139,139,139,139,139,139,139,139,117,118,139
139,117,118,139,139,139,139,139,139,139,139,139,139,117,118,139
139,117,118,139,139,139,139,139,139,139,139,139,139,117,118,139
139,117,118,139,139,139,139,139,139,139,139,139,139,117,118,139
139,117,118,139,139,139,139,139,139,139,139,139,139,117,118,139
139,117,118,139,139,139,139,139,139,139,139,139,139,117,118,139
139,139,139,139,139,139,139,139,139,139,139,139,139,117,118,139
139,139,139,139,139,139,139,139,139,139,139,139,139,117,118,139
139,139,139,139,139,139,139,139,139,139,139,139,139,117,118,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,153,154,154,155,139,139,139
139,139,139,139,139,139,139,139,139,160,160,160,161,139,139,139
139,139,139,139,139,139,139,139,139,160,160,160,161,139,139,139
139,139,139,139,139,139,139,139,139,160,160,160,161,139,139,139
139,139,139,139,139,139,139,139,139,160,160,160,161,139,139,139
139,139,139,139,139,139,139,139,139,165,166,166,167,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,117,118,139
139,139,139,139,139,139,139,139,139,139,139,139,139,117,118,139
139,139,139,139,139,139,139,139,139,139,139,139,139,117,118,139
139,139,139,139,139,139,139,139,139,139,139,139,139,117,118,139
139,139,139,139,139,139,139,139,139,139,139,139,139,117,118,139
139,139,139,139,139,139,139,139,139,153,154,154,155,117,118,139
139,139,139,139,139,139,139,139,139,159,160,160,161,117,118,139
139,139,139,139,139,139,139,139,139,159,160,160,161,117,118,139
139,139,139,139,139,139,139,139,139,159,160,160,161,117,118,139
139,139,139,139,139,139,139,139,139,159,160,160,161,117,118,139
139,139,139,139,139,139,139,139,139,159,160,160,161,139,139,139
139,117,118,139,139,139,139,139,139,159,160,160,161,139,139,139
139,117,118,139,139,139,139,139,139,159,160,160,161,139,139,139
139,117,118,139,139,139,139,139,139,159,160,160,161,139,139,139
139,117,118,139,139,139,139,139,139,159,160,160,161,139,139,139
139,117,118,125,139,139,139,139,139,165,166,166,167,139,139,139
139,117,118,139,139,139,139,139,139,139,139,139,139,139,139,139
139,117,118,139,139,139,139,139,139,139,139,139,139,139,139,139
139,117,118,139,139,139,139,139,139,139,139,139,139,139,139,139
139,117,118,139,139,139,139,139,139,139,139,139,139,139,139,139
139,117,118,139,139,139,139,139,139,139,139,139,139,139,139,139
139,117,118,139,139,139,139,139,139,139,139,139,139,139,139,139
139,117,118,139,139,139,139,139,139,139,139,139,139,139,139,139
139,117,118,125,139,139,139,139,139,139,139,139,139,139,139,139
139,117,118,139,139,139,139,139,139,139,139,139,139,139,139,139
139,117,118,139,139,139,139,139,139,139,139,139,139,139,139,139
139,117,118,139,139,139,139,139,139,139,139,139,139,139,139,139
139,117,118,139,139,139,139,139,139,139,139,139,139,139,139,139
139,117,118,153,154,154,155,139,139,139,139,139,139,139,139,139
139,117,118,159,160,160,161,139,139,139,139,139,139,139,139,139
139,117,118,159,160,160,161,139,139,139,139,139,139,139,139,139
139,117,118,159,160,160,161,139,139,139,139,139,139,139,139,139
139,117,118,159,160,160,161,117,118,139,139,139,139,139,139,139
139,117,118,159,160,160,161,117,118,139,139,139,139,139,139,139
139,117,118,159,160,160,161,117,118,139,139,139,139,139,139,139
139,117,118,159,160,160,161,117,118,139,139,139,139,139,139,139
139,117,118,159,160,160,161,117,118,139,139,139,139,139,139,139
139,117,0,159,160,160,167,117,118,139,139,139,139,139,139,139
139,139,118,159,160,161,139,117,118,139,139,139,139,139,139,139
139,117,118,159,160,161,139,117,118,139,139,139,139,139,139,139
139,117,118,159,160,161,139,117,118,139,139,139,139,139,139,139
139,117,118,159,160,161,139,117,118,139,139,139,139,139,139,139
139,117,118,159,160,161,139,117,118,139,139,139,139,139,139,139
139,139,139,159,160,161,139,139,139,139,139,139,139,139,139,139
139,139,139,159,160,161,139,139,139,139,139,139,139,139,139,139
139,139,139,159,160,161,139,139,139,139,139,139,139,139,139,139
139,139,139,159,160,161,139,139,139,139,139,139,139,139,139,139
139,139,139,159,160,161,139,139,139,139,139,139,139,139,139,139
139,139,139,159,160,161,139,139,139,139,139,139,139,139,139,139
139,139,139,159,160,161,139,139,139,139,139,139,139,139,139,139
139,139,139,159,160,161,139,139,139,139,139,139,139,139,139,139
139,139,139,159,160,161,139,139,139,139,139,139,139,139,139,139
139,139,139,159,160,161,139,139,139,139,139,139,139,139,139,139
139,139,139,159,160,161,139,139,139,139,139,139,139,139,139,139
139,139,139,165,166,167,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139

